pl_name,hostname,pl_rade,pl_orbsmax,st_teff,st_lum,teq_recalc,st_lum_linear
CoRoT-1 b,CoRoT-1,16.7,0.02752,5950.0,0.29793,1989.3128186829556,1.9857748224761653
GJ 436 b,GJ 436,4.17,0.0291,3586.11,-1.585,654.4075503180713,0.026001595631652722
HIP 94235 b,HIP 94235,3.0,0.0787,5991.0,0.13759,1072.6423252636614,1.3727454092134808
TOI-6628 b,TOI-6628,10.98480109,0.134,5463.0,-0.08778,722.0169559703171,0.8169961312356584
TOI-1736 b,TOI-1736,3.18175535,0.073,5636.0,0.27068,1202.4121772614328,1.865004997975156
Kepler-318 c,Kepler-318,3.68,0.105,5746.0,0.00394,859.8746513838429,1.009113462268929
TOI-3235 b,TOI-3235,11.39953337,0.02709,3388.8,-1.78968,602.8653085226568,0.016230055315603117
Kepler-431 d,Kepler-431,1.11,0.1045,6004.0,0.49839,1145.7349222748185,3.150576287437248
Kepler-431 c,Kepler-431,0.668,0.0847,6004.0,0.49839,1272.625411121149,3.150576287437248
HATS-57 b,HATS-57,12.767051,0.03493,5587.0,-0.0942,1408.9497459997178,0.8050076361080626
WASP-34 b,WASP-34,11.209,0.0524,5700.0,0.0393,1242.2361186474109,1.094712305620645
WASP-3 b,WASP-3,15.91678,0.0315,6400.0,0.43416,2011.0807965380723,2.717440226421594
Kepler-449 b,Kepler-449,2.056,0.1027,5649.18,0.296,1028.6309183859655,1.9769696401118606
HD 1461 b,HD 1461,2.42,0.0634,5765.0,0.0954,1166.4071333435343,1.2456613801138872
HD 1461 c,HD 1461,2.23,0.1117,5765.0,0.0954,878.755809863549,1.2456613801138872
GJ 3341 b,GJ 3341,2.46,0.089,3526.0,-1.538,384.45878808199706,0.028973435877013228
Kepler-430 c,Kepler-430,1.75,0.4757,5884.0,0.31207,482.3871386842449,2.051492813752816
Kepler-444 b,Kepler-444,0.403,0.04178,5046.0,-0.42455,1065.1801830651302,0.37622703503615007
Kepler-444 c,Kepler-444,0.497,0.04881,5046.0,-0.42455,985.4915211214116,0.37622703503615007
TOI-4010 d,TOI-4010,6.18,0.113,4960.0,-0.3996,657.060824295236,0.3984740097177751
K2-275 c,K2-275,2.21,0.0881,4841.0,-0.59332,665.6207340024391,0.25508210956109495
WASP-193 b,WASP-193,14.78464554,0.0668,6080.0,0.26007,1249.3210705671088,1.8199941833734836
HD 135694 b,HD 135694,2.857,0.124695,5712.0,0.03941,805.3279574277362,1.0949896142440954
HD 87883 b,HD 87883,12.7,3.77,4980.0,-0.47108,109.1702037405138,0.3380025680970774
TOI-815 c,TOI-815,2.62,0.193,4869.0,-0.50459,473.2805330027279,0.3129031966757708
Kepler-25 d,Kepler-25,10.0,0.4164221832,6354.0,0.4216,549.1334099900033,2.63997612935481
TOI-3331 A b,TOI-3331 A,12.97999965,0.03144,5609.0,-0.09313,1486.0075885694307,0.8069934318550629
TOI-1438 b,TOI-1438,3.04,0.0553,5230.0,-0.34679,968.2438123434441,0.44999739532580313
K2-132 b,K2-132,14.5717,0.0916,4840.0,0.94349,1581.1372090535626,8.77990870376878
TOI-1470 b,TOI-1470,2.18,0.0285,3709.0,-1.42481,725.1366667539487,0.03760018658059076
HD 40307 f,HD 40307,2.13,0.247,4956.0,-0.639,387.20978112833626,0.2296148648112362
Kepler-444 e,Kepler-444,0.546,0.0696,5046.0,-0.42455,825.2825761245223,0.37622703503615007
Kepler-444 d,Kepler-444,0.53,0.06,5046.0,-0.42455,888.856536977416,0.37622703503615007
Kepler-444 f,Kepler-444,0.741,0.0811,5046.0,-0.42455,764.5341142374948,0.37622703503615007
HIP 107773 b,HIP 107773,13.4,0.72,4945.0,1.87,961.3433970219508,74.13102413009177
TOI-1794 b,TOI-1794,3.29701268,0.082,5631.0,0.19728,1087.5716287771925,1.5749979759188242
K2-174 b,K2-174,2.6,0.126,4455.0,-0.77269,501.9807040620576,0.16877573190258263
TOI-615 b,TOI-615,18.97680433,0.0678,6850.0,0.7679,1661.1350768872235,5.860032167510559
K2-133 d,K2-133,2.003,0.07487,3655.0,-1.47886,433.68647595414814,0.03320014649314925
TOI-1694 c,TOI-1694,13.8,0.1,5058.0,-0.41794,691.1300812305532,0.38199704203633117
TOI-2443 b,TOI-2443,2.363,0.105,4375.0,-0.86487,521.4739837011333,0.13649916666722672
K2-87 b,K2-87,7.6,0.094,5747.0,-0.09769,857.1530387389089,0.7985645003185227
TOI-3261 b,TOI-3261,3.82,0.01714,5068.0,-0.36653,1719.518636370057,0.4300015291512701
TOI-4666 b,TOI-4666,12.44196858,0.0333,3512.0,-1.22185,753.9806131839806,0.05999982725336436
WASP-60 b,WASP-60,9.86392,0.05548,5900.0,0.34748,1441.605961940442,2.2257685420035034
Kepler-37 d,Kepler-37,2.03,0.2109,5357.0,-0.32187,502.96643762442363,0.47657362112759644
TOI-776 b,TOI-776,1.798,0.0653,3725.0,-1.3098,511.8446936651618,0.04900044227932357
TOI-833 b,TOI-833,1.27,0.0171,3920.0,-1.11104,1121.46762504692,0.07743904705196833
KELT-24 b,KELT-24,12.71098411,0.0665,6426.0,0.43933,1388.2461357495224,2.749982942426036
TOI-858 B b,TOI-858 B,14.06727078,0.04435,5842.0,0.25285,1526.899608816411,1.78998750747407
WASP-13 b,WASP-13,13.67498,0.05362,5950.0,0.43636,1543.3747510298824,2.731240853925194
WASP-10 b,WASP-10,12.106,0.03781,4675.0,-0.64029,988.9377546047548,0.22893384372560638
HAT-P-32 b,HAT-P-32,22.19382,0.03397,6001.0,0.33806,1832.3651466491845,2.178010654860429
Kepler-1704 b,Kepler-1704,11.94877343,2.027,5746.0,0.45179,253.25931131714424,2.8300232273447525
Kepler-1693 b,Kepler-1693,1.28938413,0.1011,5432.34,-0.21808,771.1683873107005,0.6052293771135899
HD 199509 b,HD 199509,7.43,0.426,5796.02,-0.08419,405.78173653408237,0.823777640724653
Kepler-104 b,Kepler-104,3.1,0.094,5711.0,0.08926,954.5438175487699,1.2281742848163382
Kepler-945 b,Kepler-945,2.63,0.2037,5718.0,0.02447,624.6932041581733,1.0579618320577266
TOI-2416 b,TOI-2416,9.86390302,0.0831,5808.0,0.197,1080.1754040419555,1.5739828644662195
HD 110113 c,HD 110113,2.11384817,0.068,5732.0,-0.03235,1046.4123088244548,0.9282180299186946
TOI-2295 c,TOI-2295,12.8,2.018,5730.0,0.31387,234.4507978285751,2.0600131847354892
Kepler-20 e,Kepler-20,0.821,0.0637,5495.0,-0.16451,1001.9535301569967,0.6846837174844129
TOI-1136 f,TOI-1136,3.73591482,0.174,5770.0,-0.02687,656.2248492455514,0.9400046457446575
HATS-32 b,HATS-32,14.000041,0.04024,5700.0,0.0569,1431.9927193198298,1.139987265569977
HAT-P-46 b,HAT-P-46,14.392,0.0577,6120.0,0.391,1449.4621843473865,2.4603676041476272
TOI-1244 b,TOI-1244,2.467,0.060694,4599.0,-0.62893,785.6686348296126,0.23500115674363667
Kepler-1130 b,Kepler-1130,0.8,0.05963,5403.0,-0.25964,980.3979427053056,0.549996593976402
HIP 56640 b,HIP 56640,12.7,4.55,4769.0,1.05,238.5278521755025,11.220184543019636
Kepler-1878 b,Kepler-1878,2.92019781,0.0521,5918.0,0.18689,1356.2771164835112,1.5377650991234586
HD 21411 b,HD 21411,9.52,0.362,5605.0,-0.26595,396.4633174469725,0.542063294152335
Kepler-239 c,Kepler-239,2.51,0.268,4914.0,-0.47489,408.55911010985665,0.3350502914102043
WASP-197 b,WASP-197,14.44837612,0.065,6050.0,0.77067,1699.2435010805375,5.897527844038801
WASP-132 c,WASP-132,1.841,0.01833,4686.0,-0.57512,1474.6316924875102,0.26599899758559764
WASP-192 b,WASP-192,13.78707,0.0408,5910.0,0.28203,1618.9081684613805,1.9143881617030403
HAT-P-5 b,HAT-P-5,13.56289,0.04073,5960.0,0.187,1534.043203450842,1.5381546403030348
HAT-P-8 b,HAT-P-8,15.6926,0.04496,6200.0,0.519,1767.5904425213962,3.303695410368148
TOI-5800 b,TOI-5800,2.46,0.0344,4850.0,-0.51004,1117.5206955056217,0.3090010818892899
Kepler-1849 b,Kepler-1849,2.38685349,0.2597,4806.0,-0.66231,372.5901085121725,0.21761558747680626
DMPP-1 d,DMPP-1,1.65,0.0422,6196.0,0.31955,1626.582406048814,2.0871324000802387
Kepler-315 c,Kepler-315,4.15,0.791,5796.0,0.00383,313.26657159770815,1.0088579019773183
Qatar-10 b,Qatar-10,17.295487,0.0286,6124.0,0.29951,1953.1665563887632,1.9930123964427267
AU Mic c,AU Mic,2.52202066,0.1108,3678.0,-1.0381,459.46233539600064,0.09160095468444289
HD 209458 b,HD 209458,15.58051,0.04707,6091.0,0.23086,1463.4830498197784,1.7016098857541955
Qatar-2 b,Qatar-2,14.056,0.02153,4645.0,-0.6832,1278.5649096594132,0.20739582044538318
TOI-2015 c,TOI-2015,2.93,0.041232,3297.0,-1.49214,579.952727588851,0.032200306087301574
Kepler-417 c,Kepler-417,2.69,0.1194,5177.0,-0.41061,635.1702266575559,0.3884990847495263
Kepler-1213 b,Kepler-1213,1.19,0.06026,6050.0,0.39455,1421.2410154204058,2.480561506451334
Kepler-1020 b,Kepler-1020,2.28,0.37594,5227.0,-0.43597,352.7711228108049,0.3664628881330269
Kepler-682 b,Kepler-682,7.37,0.1058,5559.0,0.47994,1126.64465862401,3.0195345274725685
Kepler-579 b,Kepler-579,2.0,0.0854,5636.0,-0.31094,795.3913443507532,0.4887198738247581
HD 216770 b,HD 216770,14.1,0.46,5399.0,-0.1,386.95982687435,0.7943282347242815
Kepler-1074 b,Kepler-1074,1.25,0.0536,4002.0,-1.12071,629.9192800368503,0.07573384387116767
WASP-133 b,WASP-133,13.56289,0.0345,5700.0,0.30545,1784.4227370993783,2.020458804685177
TOI-1224 b,TOI-1224,2.104,0.0355,3326.0,-1.6968,555.5595524660044,0.02010018247113693
TOI-564 b,TOI-564,11.43318,0.02734,5640.0,0.03262,1713.1703160278691,1.0780030758042878
Kepler-1656 c,Kepler-1656,14.0,3.053,5569.0,0.02083,161.02336339096905,1.0491316767222096
TOI-1410 c,TOI-1410,5.63,0.239,4635.0,-0.6216,397.5995145236416,0.23900115514847262
HATS-55 b,HATS-55,14.022459,0.05412,6214.0,0.22891,1363.3061754189505,1.6939867147002385
WASP-183 b,WASP-183,16.47723,0.04632,5313.0,-0.20873,1145.454969035668,0.6184007391419767
HD 45184 b,HD 45184,3.52,0.0644,5869.0,0.05308,1129.4626197059574,1.130004049940676
Kepler-700 b,Kepler-700,5.99,0.3577,5692.0,0.22961,530.5029775965136,1.6967193003023544
WASP-170 b,WASP-170,12.285064,0.0337,5600.0,-0.11351,1418.5751424561595,0.7699987142771365
TOI-1693 b,TOI-1693,1.41,0.0226,3499.0,-1.55409,755.906493928266,0.027919651949127842
Kepler-948 b,Kepler-948,1.85,0.0749,5679.0,-0.10938,953.803445788108,0.7773560805446422
TOI-1472 b,TOI-1472,4.058,0.064,5100.0,-0.35556,895.4983890729434,0.4410014323131407
TOI-5786 b,TOI-5786,8.54,0.114,6235.0,0.39733,1034.9631101884731,2.4964909727741715
TOI-125 c,TOI-125,2.759,0.0814,5320.0,-0.28483,827.0372932847521,0.5190031574907782
TOI-5153 b,TOI-5153,11.88151954,0.158,6300.0,0.46423,913.6371543063193,2.91225902630826
LP 714-47 b,LP 714-47,4.7,0.0417,3950.0,-1.12494,712.429293589524,0.0749997818203002
TOI-1184 b,TOI-1184,2.39,0.056027,4534.0,-0.70115,784.4379781724278,0.19899859034966177
Kepler-1278 b,Kepler-1278,1.01,0.04417,6074.0,0.36593,1632.9150669015787,2.322362445588468
HD 106270 b,HD 106270,12.4,3.34,5509.0,0.75587,235.0385301422619,5.699936270941423
TOI-4406 b,TOI-4406,11.2089807,0.201,6219.0,0.36173,763.6234686313362,2.300011460361906
HATS-10 b,HATS-10,10.861521,0.04491,5880.0,0.117,1403.2119300347185,1.309181922999407
TOI-762 A b,TOI-762 A,8.33948164,0.03418,3266.0,-1.73283,554.5634805057473,0.01849992637393874
Kepler-472 b,Kepler-472,3.22,0.04823,4996.0,-0.51255,942.4290507668859,0.30722036443903167
Kepler-1129 b,Kepler-1129,2.96,0.16481,5831.0,-0.0274,674.0669225980075,0.9388581918730973
Kepler-1275 b,Kepler-1275,1.48,0.0488,6296.0,0.31503,1508.6635055430008,2.0655228321450827
Kepler-1983 b,Kepler-1983,2.33,0.0689,5135.0,-0.48076,803.0548049323804,0.33055216044706404
HATS-61 b,HATS-61,13.394755,0.07908,5542.0,0.36922,1222.6902965557904,2.3400223205840787
TOI-2266 b,TOI-2266,1.54,0.02,3200.0,-2.16716,564.5986015169348,0.006805186001876663
WASP-132 b,WASP-132,10.09929161,0.0674,4686.0,-0.57512,769.0150648931244,0.26599899758559764
Kepler-60 c,Kepler-60,1.9,0.08422,5905.0,0.36906,1184.6830570857655,2.3391603832865213
TOI-6041 c,TOI-6041,10.5,0.3721,5445.0,-0.21254,403.2551856605343,0.6129993302249013
WASP-49 b,WASP-49,12.44199,0.0379,5600.0,-0.05339,1384.7701422984235,0.8843211255474998
WASP-15 b,WASP-15,15.80469,0.05165,6300.0,0.49,1621.846070770479,3.0902954325135905
GJ 9827 d,GJ 9827,1.98,0.053,4236.0,-1.00436,677.3558112673106,0.09900109542601707
Kepler-1870 b,Kepler-1870,2.10143764,0.0452,5508.0,-0.22577,1148.2410751988575,0.5946069758719912
K2-8 c,K2-8,2.41,0.0532,4870.0,-0.55319,876.5798429242022,0.27977570578499383
Kepler-1339 b,Kepler-1339,0.71,0.02356,5586.0,0.18765,2017.7606714249482,1.5404584897005515
Kepler-1905 b,Kepler-1905,1.4460734,0.0451,5788.0,-0.02528,1290.13906276628,0.9434524139119227
Kepler-230 c,Kepler-230,2.04,0.38,5588.0,-0.36784,364.9160772013259,0.42870643259370567
Kepler-1839 b,Kepler-1839,1.9493759,0.0583,5926.0,0.19174,1285.7173915834626,1.5550343971351253
Kepler-694 b,Kepler-694,2.8,0.0659,5700.0,-0.07753,1035.6656891402818,0.8365078098475847
K2-32 e,K2-32,1.212,0.04899,5271.0,-0.29607,1059.1892788880323,0.5057431392703987
TOI-5108 b,TOI-5108,6.6,0.073,5808.0,0.27505,1205.4407420218838,1.8838659650896188
TOI-4914 b,TOI-4914,12.87,0.098,5805.0,0.00903,892.6665435776232,1.0210100101446298
Kepler-919 b,Kepler-919,2.25,0.0981,6113.0,0.16662,976.9341523232816,1.467641555235686
Kepler-1858 b,Kepler-1858,2.42168247,0.3575,4939.0,-0.45269,358.2896583095095,0.3526224836461246
Kepler-949 c,Kepler-949,2.97,0.1394,5211.0,-0.44164,577.435405331978,0.3617095705473678
HD 95872 b,HD 95872,13.0,5.15,5312.0,-0.24208,106.56661755299235,0.5726905277751504
Kepler-411 b,Kepler-411,2.401,0.0375,4974.0,-0.57899,1028.6832352155934,0.2636392090297755
TOI-1416 b,TOI-1416,1.62,0.019,4884.0,-0.46008,1547.5617799765782,0.34667298504669
K2-31 b,K2-31,11.88154,0.022,5280.0,-0.11028,1758.9903444377628,0.7757468129139004
K2-39 b,K2-39,6.27704,0.05708,4881.0,0.67409,1715.2416495666537,4.7216087827971185
HIP 38594 c,HIP 38594,7.94,3.805,4086.3,-1.06243,77.31432442595077,0.08661039115671859
Kepler-144 b,Kepler-144,1.33,0.066,6075.0,0.28203,1272.8590893158837,1.9143881617030403
Kepler-1121 b,Kepler-1121,1.91,0.11818,6231.0,0.47495,1062.9437999957554,2.985038933826683
HD 10442 b,HD 10442,13.6,2.01,4912.0,0.31,234.39414936916316,2.041737944669529
Kepler-402 d,Kepler-402,1.38,0.087,6090.0,0.2035,1059.644454397593,1.5977175290586403
TOI-4515 b,TOI-4515,12.17,0.118,5433.0,-0.23582,706.5595849546168,0.581005174118754
HAT-P-41 b,HAT-P-41,22.97845,0.04258,6390.0,0.628,1933.9354190856418,4.246195639463129
WASP-63 b,WASP-63,15.80469,0.0574,5550.0,0.44936,1502.8957271499305,2.814232667467627
TOI-3540 A b,TOI-3540 A,23.53885947,0.04289,5810.0,0.19005,1497.5429012320005,1.5489949432803847
HATS-62 b,HATS-62,11.825495,0.04163,5416.0,-0.17328,1233.1661372094657,0.6709961062630134
Kepler-1690 b,Kepler-1690,2.81109223,0.7097,5404.0,-0.24308,286.9045219605444,0.5713733761118394
Kepler-1118 b,Kepler-1118,2.74,0.2079,5688.0,-0.06047,588.8437248467275,0.8700215299477343
Kepler-150 b,Kepler-150,1.25,0.044,5560.0,-0.16141,1207.7191639069063,0.6895884836192688
Kepler-1841 b,Kepler-1841,1.48912557,0.1606,5190.0,-0.27843,590.9687624323549,0.5267081033684131
Kepler-620 b,Kepler-620,3.32,0.1053,6155.0,0.34079,1042.3848970483632,2.191744876472303
HD 105618 b,HD 105618,5.44,0.091,5671.0,0.17967,1021.9781243999468,1.5124116010956257
TOI-3160 A b,TOI-3160 A,13.7646283,0.0505,6190.0,0.3784,1538.1514770393746,2.3900115514847267
K2-312 c,HD 80653,12.8,1.961,5959.0,0.24,227.93236624299035,1.7378008287493754
TOI-262 b,TOI-262,2.07,0.163,5310.0,-0.28987,582.7516256625952,0.513014924877462
TOI-4184 b,TOI-4184,2.43,0.0336,3238.0,-2.2644,411.8842233422354,0.005440013782467271
Kepler-405 b,Kepler-405,2.08,0.095,5818.0,-0.33143,745.2903418324443,0.46619756411577573
Kepler-1471 b,Kepler-1471,1.41,0.0453,5660.0,-0.19895,1164.8183264457605,0.6324846646726899
Kepler-129 b,Kepler-129,2.4,0.13,5770.0,0.46365,1006.8983281688111,2.9083723021965833
GJ 3082 b,GJ 3082,2.79,0.079,3910.0,-1.46273,426.1365154257816,0.03445640789788812
Kepler-1515 b,Kepler-1515,9.55,0.75235,6511.0,0.56587,443.9175687477111,3.6801879585613535
Kepler-1723 b,Kepler-1723,2.88046569,0.2249,6072.0,0.03393,597.7678702496162,1.0812596587859602
Kepler-1176 b,Kepler-1176,2.45,0.1589,5844.0,-0.11691,652.0116374420647,0.7639940917004192
Kepler-1783 b,Kepler-1783,1.31946731,0.07595,5129.0,-0.45102,778.0829643696853,0.35398103927878977
TOI-157 b,TOI-157,14.414774,0.03138,5404.0,0.01995,1587.4710949261898,1.0470079998610848
Kepler-1421 b,Kepler-1421,0.93,0.07576,6335.0,0.59941,1426.1897567781261,3.975666991332098
Kepler-1442 b,Kepler-1442,3.93,0.40814,6394.0,0.65109,633.013126458611,4.478060946088462
Kepler-414 b,Kepler-414,1.71,0.0543,5536.0,-0.16917,1082.3117693894583,0.6773763038899137
HD 102888 b,HD 102888,12.8,1.05,4990.0,1.61584,687.7176118415316,41.28953576945722
Kepler-109 c,Kepler-109,2.65,0.1546,5950.0,0.34654,863.127693362484,2.220956231659265
K2-59 b,K2-59,2.41,0.1354,5055.0,-0.66037,516.5863943897886,0.2185898539993609
TOI-2458 c,TOI-2458,3.18,0.129,6005.0,0.34128,942.0412949434578,2.1942191447763926
HAT-P-61 b,HAT-P-61,10.07687365,0.0301,5587.0,-0.1152,1499.552061200015,0.7670081876935099
TOI-712 c,TOI-712,2.701,0.2447,4622.0,-0.72793,369.61136038649437,0.18709836830033227
Kepler-348 c,Kepler-348,1.33,0.138,6177.0,0.4331,960.2410162512834,2.710815748427232
Kepler-1200 b,Kepler-1200,1.06,0.0188,4612.0,-0.68923,1363.5101377515953,0.20453611376873457
HD 204941 b,HD 204941,10.1,2.55,5026.0,-0.50864,129.90166143211755,0.30999879094111843
TOI-1130 c,TOI-1130,13.0,0.0731,4360.0,-0.85387,628.9536002334733,0.140000633223953
HD 101581 b,HIP 56998,0.956,0.046,4675.0,-0.78186,826.4201164154964,0.16524944136373754
Kepler-698 b,Kepler-698,3.68,0.1255,5612.0,0.38841,981.3534034809422,2.4457383866635305
WASP-121 b,WASP-121,19.52604438,0.02571,6628.0,0.64372,2511.445496943237,4.402709188321575
GJ 536 c,GJ 536,2.3,0.1617,3641.0,-1.35291,317.29431142056234,0.04437005836561178
TOI-663 b,TOI-663,2.27,0.0295,3681.0,-1.37033,735.4468428102649,0.04262555041574254
TOI-1259 A b,TOI-1259 A,11.45557828,0.0407,4775.0,-0.58996,981.2001169663126,0.25706325358720794
Qatar-4 b,Qatar-4,12.722215,0.02803,5215.0,-0.31785,1382.8362223587865,0.4810054531607244
K2-113 b,K2-113,12.14,0.0642,5660.0,0.0086,1102.6235954824115,1.0199995965937203
TOI-150.01,TOI-150,14.067295,0.07037,6255.0,0.49651,1394.692676391574,3.136967360669608
TOI-2107 b,TOI-2107,13.57407563,0.03515,5627.0,-0.10458,1396.1662364676915,0.7859953921102107
Kepler-1321 b,Kepler-1321,4.92,0.0781,4094.0,-0.8624,605.50715445844,0.13727770182085486
HD 10180 h,HD 10180,9.4,3.381,5911.0,0.17319,167.0397035372365,1.4900128025794255
HIP 57274 d,HIP 57274,14.2,1.01,4640.0,0.19,308.5916062719861,1.5488166189124815
GJ 328 b,GJ 328,13.3,4.11,3897.0,-1.08,73.64171347275153,0.08317637711026708
HD 16175 b,HD 16175,12.8,2.12,5981.0,0.50786,255.76544286833584,3.2200306087301573
Kepler-1195 b,Kepler-1195,2.08,0.0726,4965.0,-0.44607,798.1030777001321,0.35803872342767873
Kepler-739 b,Kepler-739,3.32,0.1054,5601.0,0.01798,865.2059361940576,1.0422694300070374
14 And b,14 And,13.1,0.775,4888.0,1.83992,910.697081217243,69.17035426814304
K2-146 c,K2-146,2.19,0.0327,3385.0,-1.82391,538.0138051643804,0.014999956513820394
TOI-1248 b,TOI-1248,6.8084859,0.051,5205.0,-0.30016,1035.6659735121132,0.5010026234353426
Qatar-7 b,Qatar-7,19.0553,0.0352,6387.0,0.56348,2049.4789599109918,3.6599908528918865
HATS-22 b,HATS-22,10.682177,0.05025,4803.0,-0.64589,855.0751059401555,0.22600081224453913
TOI-4465 b,TOI-4465,14.01122587,0.416,5545.0,-0.07267,413.3620768892073,0.845921376978801
TOI-2345 b,TOI-2345,1.504,0.01705,4687.0,-0.63639,1475.9957407482286,0.23099894690339876
TOI-5788 c,TOI-5788,2.272,0.1197,5615.0,-0.14752,738.1042750094264,0.712000010431996
TOI-5788 b,TOI-5788,1.528,0.064,5615.0,-0.14752,1009.4267488145402,0.712000010431996
HAT-P-38 b,HAT-P-38,9.247,0.0523,5330.0,-0.208,1078.4349435866222,0.6194410750767815
HD 106315 b,HD 106315,2.44,0.0907,6327.0,0.39454,1158.4469551169288,2.480504390069443
TOI-1136 g,TOI-1136,2.53,0.229,5770.0,-0.02687,572.0178150244275,0.9400046457446575
TOI-5232 b,TOI-5232,12.778238,0.05593,6500.0,0.71265,1771.6783832465546,5.160003545069492
TOI-912 b,TOI-912,1.93,0.041,3572.0,-1.59007,549.7121898748508,0.025699815173047372
TOI-813 b,TOI-813,6.71,0.423,5907.0,0.61906,610.4352611440543,4.159680746377177
Kepler-1914 b,Kepler-1914,2.9429803,0.1954,5982.0,0.07728,657.5102329639033,1.1947581452483744
Kepler-224 c,Kepler-224,3.12,0.058,5018.0,-0.51445,858.4565114645878,0.3058792382726724
HAT-P-64 b,HAT-P-64,19.08889413,0.05387,6457.0,0.66839,1759.8222654834633,4.660043814312283
TOI-1768.01,TOI-1768,3.453,0.076381,5994.0,0.145,1093.4580493483984,1.3963683610559376
HATS-40 b,HATS-40,17.71022,0.04997,6460.0,0.90309,2091.522886425445,8.000000239617258
HD 28109 c,HD 28109,4.13,0.308,6189.0,0.43297,642.7053834359058,2.7100044249512933
BD+45 564 b,BD+45 564,13.6,0.83,5004.0,-0.39918,242.49944541610915,0.3988595546474113
Kepler-911 b,Kepler-911,2.6,0.15594,6112.0,0.70686,1057.5015947418578,5.09166708644518
TOI-1749 c,TOI-1749,2.12,0.0443,3985.0,-1.15649,678.7665514247419,0.06974450559627365
TOI-431 b,TOI-431,1.28,0.0113,4850.0,-0.56509,1889.004855248248,0.2722137133907569
Kepler-795 b,Kepler-795,1.68,0.1803,5631.0,-0.02178,646.5497268351761,0.9510864622990997
TOI-270 c,TOI-270,2.33,0.04526,3506.0,-1.7122,487.68289242143345,0.01939992272390983
TOI-2158 b,TOI-2158,10.76062147,0.075,5673.0,0.2308,1159.348926510007,1.701374815899198
TOI-3288 b,TOI-3288,11.2089807,0.0215,3933.0,-0.95861,1091.875361113499,0.10999931989351935
WASP-80 b,WASP-80,11.197791,0.0344,4143.0,-1.03998,823.7028613673081,0.09120528399742694
Kepler-163 b,Kepler-163,1.05,0.078,5776.0,-0.13799,919.3904633148119,0.7277965624790453
Kepler-1987 c,Kepler-1987,1.33,0.0427,4769.0,-0.61631,943.5248838103213,0.241930152948988
Kepler-668 b,Kepler-668,2.7,0.0768,5352.0,-0.39647,798.4480892021916,0.4013562220107993
HD 219666 b,HD 219666,4.898,0.06356,5540.0,-0.0278,1085.1826751008316,0.9379938696184887
TOI-283 b,TOI-283,2.34,0.123,5213.0,-0.33724,652.8031482369528,0.46000229666506814
Kepler-989 b,Kepler-989,2.21,0.0734,5074.0,-0.42689,802.5540042731733,0.3742053566342242
TOI-1758 b,TOI-1758,3.62,0.141409,5169.0,-0.37263,596.5526377887426,0.4240040452115673
HATS-51 b,HATS-51,15.80469,0.04639,5758.0,0.30963,1542.553053050014,2.039999213554899
HR 858 d,HR 858,2.001,0.1046,6354.0,0.36361,1059.6963870664574,2.3099894690339875
Kepler-1446 b,Kepler-1446,0.82,0.01405,4865.0,-0.65135,1612.0152046891833,0.2231772901432232
Kepler-956 b,Kepler-956,3.0,0.06017,6040.0,0.05208,1167.8169923457422,1.1274051127455562
Kepler-102 c,Kepler-102,0.567,0.06702,4909.0,-0.58436,767.1010623010461,0.26039941246163295
Wolf 327 b,Wolf 327,1.24,0.01,3542.0,-1.62986,1087.877002407867,0.023449846272213228
K2-414 b,K2-414,1.219,0.0487,4343.0,-0.70538,839.3349649797957,0.19706976558803602
HATS-74 A b,HATS-74 A,11.56766808,0.02384,3776.9,-1.2161,894.0600108808824,0.06079949891399825
TOI-880 c,TOI-880,4.95,0.0635,5050.0,-0.44771,852.5707587984048,0.3566892330420682
TOI-1278 b,TOI-1278,12.21778896,0.095,3799.0,-1.21183,448.9784468687872,0.06140023028641631
WASP-95 b,WASP-95,13.78707,0.03416,5830.0,0.17781,1666.2431035303582,1.5059480830622967
WASP-97 b,WASP-97,12.77826,0.03303,5640.0,0.07149,1593.9071142767714,1.1789353769410078
TOI-2096 b,TOI-2096,1.243,0.025,3300.0,-2.22768,487.7022863631279,0.005919976735187178
Kepler-98 b,Kepler-98,1.99,0.02614,5539.0,-0.13324,1592.5093992648635,0.7358003668117965
Kepler-238 b,Kepler-238,1.73,0.034,5751.0,0.43048,1931.636207374433,2.6945112426648197
Kepler-67 b,Kepler-67,2.94,0.1171,5331.0,-0.37633,654.1597946033008,0.42040705938785794
WASP-46 b,WASP-46,13.159366,0.02335,5600.0,-0.11113,1706.5493568429126,0.7742300081509574
WASP-48 b,WASP-48,16.8135,0.03444,5920.0,0.58013,2091.9231428313633,3.803032177518835
WASP-6 b,WASP-6,12.5428494,0.04217,5438.0,-0.29675,1141.1835307502502,0.5049518875892318
WASP-4 b,WASP-4,15.12091496,0.02261,5436.0,-0.17897,1667.8308960486725,0.6622622495772431
TOI-1442 b,TOI-1442,1.17,0.0071,3330.0,-1.97722,1057.086731354594,0.010538529122315407
WASP-25 b,WASP-25,13.80946422,0.0473,5697.0,-0.143,1177.237873486343,0.7194489780036994
TOI-700 c,TOI-700,2.6,0.0929,3459.0,-1.64016,354.81088837772376,0.02290023821383637
WASP-44 b,WASP-44,12.3299,0.03453,5420.0,-0.19777,1335.0699066836253,0.6342054941215193
Kepler-1542 d,Kepler-1542,0.87,0.0629,5564.0,0.07026,1154.209044589115,1.1756011439429845
